DIRECTORIO,SECUENCIA_PH,SECUENCIA_P,SECUENCIA_ENCUESTA,TIPO,P3077,P3078,P3079,P3080,P3081,P3082,P3083,P3084,P2990,P3085,P3099,CLASE_TE,COD_DEPTO,AREA,F_EXP
7198273,1,1,4,1,2,1,1200000,2,,2,,2,2,100,31,1,68,68,33.6913191159175
7198273,1,1,5,1,2,1,1200000,2,,2,,2,2,100,32,1,68,68,33.6913191159175
7198273,1,1,6,1,2,1,1200000,2,,2,,2,2,100,32,1,68,68,33.6913191159175
7198303,1,1,1,3,,1,,2,,,,2,2,84,32,1,73,73,33.4724357112473
7198303,1,1,2,3,,2,,2,,,,2,2,120,53,1,73,73,33.4724357112473
7198313,1,1,1,1,2,1,1200000,2,,2,,2,2,5,45,1,73,73,31.1067599309611
7198313,1,1,1,3,,1,,2,,,,2,2,36,40,1,73,73,31.1067599309611
7198313,1,1,2,1,2,1,1200000,2,,2,,2,2,8,24,1,73,73,31.1067599309611
7198318,1,2,1,3,,2,,2,,,,2,2,36,45,1,73,73,27.9083177791246
7198369,1,1,1,3,,2,,2,,,,2,2,36,58,1,76,76,9.16438116888385
7198430,1,1,1,1,2,1,1000000,2,,2,,2,2,36,37,1,88,88,2.28727881642249
7198430,1,1,2,1,2,1,1000000,2,,2,,2,2,24,27,1,88,88,2.28727881642249
7198500,1,1,1,3,,1,,2,,,,2,2,48,38,1,08,"",121.50675513854
7198503,1,1,1,1,2,1,70000,2,,2,,2,2,3,32,1,08,"",148.694480539276
7198506,1,2,1,3,,1,,2,,,,2,2,60,61,1,08,"",114.40629520168
7198508,1,1,1,1,2,1,200000,2,,2,,2,2,72,62,1,08,"",77.1723380309273
7198539,1,3,1,2,,1,,2,,,,2,2,144,58,2,13,"",99.7149314172745
7198580,1,1,1,1,2,2,1000000,2,,2,,2,2,36,38,1,44,"",23.1476165197507
7198605,1,2,1,2,,1,,2,,,,2,2,11,25,1,25,"",418.895105247361
7198623,1,1,1,1,2,1,1600000,2,,2,,2,2,36,24,1,25,"",199.152298016303
7198623,1,1,2,1,2,1,1600000,2,,2,,2,2,12,31,1,25,"",199.152298016303
7198624,1,1,1,3,,2,,2,,,,2,2,500,60,2,25,"",181.724513746919
7198635,1,2,1,1,2,1,300000,2,,2,,2,2,2,35,2,25,"",297.090097960738
7198648,1,2,1,2,,2,,2,,,,2,2,24,36,2,15,"",113.943860866723
7198675,1,2,1,2,,1,,2,,,,2,2,84,69,1,15,"",66.1837272011393
7198679,1,1,1,2,,1,,2,,,,2,2,360,60,1,15,"",86.5623712965539
7198691,1,1,1,2,,2,,2,,,,2,2,3,46,2,15,"",169.984059015639
7198711,1,1,1,1,2,2,800000,2,,2,,2,2,6,24,1,15,"",282.062945030591
7198716,1,1,1,1,2,1,180000,2,,2,,2,2,36,60,2,15,"",114.254795185234
7198716,1,1,1,2,,2,,2,,,,2,2,96,48,2,15,"",114.254795185234
7198717,1,1,1,1,1,2,1000000,1,285000,1,220000,1,1,12,998,1,15,"",231.5197077915
7198718,1,1,1,1,2,1,40000,2,,2,,2,2,12,14,2,15,"",123.80042918948
7198723,1,1,1,3,,2,,2,,,,2,2,108,54,2,15,"",114.254795185234
7198724,1,1,1,2,,2,,2,,,,2,2,240,48,2,15,"",114.254795185234
7198726,1,1,1,1,1,1,1000000,1,285000,1,220000,1,1,72,52,2,15,"",232.129961091673
7198726,1,2,1,1,2,1,300000,2,,2,,2,2,48,21,2,15,"",232.129961091673
7198739,1,1,1,1,2,1,280000,2,,2,,2,2,240,70,2,68,"",9.70296584948597
7198757,1,1,1,1,2,1,800000,2,,2,,2,2,120,55,2,68,"",22.4779851896648
7198757,1,1,1,3,,1,,2,,,,2,2,96,23,2,68,"",22.4779851896648
7198757,1,1,2,3,,1,,2,,,,2,2,24,19,2,68,"",22.4779851896648
7198770,1,2,1,3,,2,,2,,,,2,2,60,36,1,54,"",153.620303718077
7198770,1,2,2,3,,1,,2,,,,2,2,72,24,1,54,"",153.620303718077
7198789,1,2,1,1,2,1,180000,2,,2,,2,2,8,45,2,54,"",56.3040273553199
7198790,1,1,1,2,,1,,2,,,,2,2,24,53,2,54,"",63.2589406064185
7198796,1,1,1,1,2,1,150000,2,,2,,2,2,999,999,2,54,"",47.2685417374392
7198825,1,2,1,1,2,1,1200000,2,,2,,2,2,24,12,1,76,"",167.661699616839
7198825,1,2,2,1,2,1,1000000,2,,2,,2,2,60,28,1,76,"",167.661699616839
7198825,1,2,3,1,2,1,1000000,2,,2,,2,2,6,40,1,76,"",167.661699616839
7198825,1,2,4,1,2,1,1000000,2,,2,,2,2,120,36,1,76,"",167.661699616839
7198854,1,1,1,1,2,1,850000,2,,2,,2,2,48,48,2,52,"",117.076935089286
7198856,1,1,1,2,,2,,2,,,,2,2,24,55,2,52,"",121.041694482187
7198869,1,1,1,3,,1,,2,,,,2,2,36,30,2,52,"",96.8333555857494
7198869,1,1,2,3,,1,,2,,,,2,2,36,25,2,52,"",96.8333555857494
7198927,1,1,1,3,,2,,2,,,,2,2,180,54,1,63,"",30.5783946538183
7198956,1,1,1,1,2,2,840000,2,,2,,2,2,21,30,1,63,"",23.7689683648013
7199009,1,1,1,1,2,1,1000000,2,,2,,2,2,60,46,2,66,"",21.2953455923487
7199021,1,1,1,1,1,1,1100000,2,,2,,2,2,48,30,1,66,"",24.0062749032162
7199021,1,1,2,1,1,2,1100000,2,,2,,2,2,60,30,1,66,"",24.0062749032162
7199055,1,1,1,3,,1,,2,,,,2,2,12,35,2,05,"",322.161732738411
7199055,1,1,2,3,,1,,2,,,,2,2,18,19,2,05,"",322.161732738411
7199056,1,1,1,1,2,1,360000,2,,2,,2,2,60,60,2,05,"",200.762065917683
7199059,1,1,1,3,,1,,2,,,,2,2,72,17,2,05,"",319.580841663069
7199066,1,2,1,1,2,1,350000,2,,2,,2,2,2,39,2,05,"",169.35653603766
7199067,1,1,1,1,2,1,400000,2,,2,,2,2,60,45,2,05,"",144.426691368008
7199081,1,2,1,3,,2,,2,,,,2,2,6,26,1,23,"",280.095728430808
7199093,1,1,1,3,,2,,2,,,,2,2,11,38,1,23,"",147.164586970415
7199114,1,4,1,2,,2,,2,,,,2,2,9,29,1,23,"",74.169125537436
7199119,1,1,1,1,1,1,350000,2,,2,,2,2,8,45,1,23,"",108.954604942355
7199124,1,1,1,1,2,1,500000,2,,2,,2,2,2,25,1,23,"",124.635725786557
7199124,1,1,2,1,1,1,500000,2,,2,,2,2,12,39,1,23,"",124.635725786557
7199128,1,1,1,1,1,1,900000,2,,2,,2,2,48,36,1,23,"",117.401573538746
7199170,1,3,1,3,,1,,2,,,,2,2,49,53,1,27,"",37.5209731960274
7199184,1,2,1,1,2,1,700000,2,,2,,2,2,49,41,1,27,"",29.859366875226
7199329,1,2,1,3,,2,,2,,,,2,2,33,59,2,27,"",125.762536208602
7199345,1,1,1,3,,2,,2,,,,2,2,38,23,2,27,"",46.0343944864381
7199381,1,2,1,1,2,2,600000,2,,2,,2,2,2,21,1,05,"",26.9355286756139
7199440,1,1,1,3,,1,,2,,,,2,2,48,48,1,05,05,92.0348180397791
7199447,1,1,1,2,,2,,2,,,,2,2,36,35,1,05,05,90.824695123478
7199460,1,1,1,2,,1,,1,290000,,,1,2,168,56,1,08,08,62.6630955951642
7199476,1,1,1,1,2,1,1200000,2,,2,,2,2,24,22,1,08,08,52.4763875936939
7199484,1,1,1,2,,1,,2,,,,2,2,24,50,1,08,08,73.8716685030195
7199526,1,1,1,1,1,1,1300000,1,290000,2,,1,2,1,30,1,08,08,93.0717628156053
7199526,1,1,2,1,1,1,1300000,1,290000,2,,1,2,36,50,1,08,08,93.0717628156053
7199526,1,1,3,1,1,1,1300000,1,290000,2,,1,2,36,56,1,08,08,93.0717628156053
7199526,1,1,4,1,1,1,1300000,1,290000,2,,1,2,24,43,1,08,08,93.0717628156053
7199579,1,2,1,1,1,2,1000000,1,290000,2,,1,2,35,26,1,08,08,67.6366206465855
7199579,1,2,2,1,1,2,1000000,1,290000,2,,1,2,30,29,1,08,08,67.6366206465855
7199579,1,2,3,1,1,2,1000000,1,290000,2,,1,2,30,32,1,08,08,67.6366206465855
7199579,1,2,4,1,1,2,1000000,1,290000,2,,1,2,35,35,1,08,08,67.6366206465855
7199579,1,2,5,1,1,2,1000000,1,290000,2,,1,2,30,35,1,08,08,67.6366206465855
7199601,1,1,1,1,1,1,1000000,1,282880,1,238988,1,1,60,30,1,11,11,311.65657583105
7199601,1,1,1,2,,1,,1,312666,,,1,1,60,56,1,11,11,311.65657583105
7199601,1,1,2,1,1,1,1000000,1,282880,1,238988,1,1,60,34,1,11,11,311.65657583105
7199601,1,1,3,1,1,2,1000000,1,282880,1,238988,1,1,60,37,1,11,11,311.65657583105
7199601,1,1,4,1,1,2,1000000,1,282880,1,238988,1,1,60,40,1,11,11,311.65657583105
7199615,1,1,1,1,1,1,1500000,1,205000,1,527901,1,1,240,59,1,11,11,401.856661284087
7199615,1,1,2,1,1,1,1000000,1,205000,1,527901,1,1,18,64,1,11,11,401.856661284087
7199615,1,1,3,1,1,1,1000000,1,205000,1,527901,1,1,18,32,1,11,11,401.856661284087
7199615,1,1,4,1,1,1,1000000,1,205000,1,527901,1,1,18,25,1,11,11,401.856661284087
7199621,1,1,1,1,2,2,700000,2,,2,,2,2,12,36,1,11,11,308.841701599456
7199621,1,1,1,3,,2,,2,,,,2,2,61,26,1,11,11,308.841701599456
7199627,1,1,1,1,2,2,720000,2,,2,,2,2,8,18,1,11,11,362.638577008987
7199627,1,1,1,3,,2,,2,,,,2,2,8,17,1,11,11,362.638577008987
7199627,1,1,2,1,2,2,720000,2,,2,,2,2,8,19,1,11,11,362.638577008987
7199627,1,1,2,3,,2,,2,,,,2,2,8,14,1,11,11,362.638577008987
7199627,1,1,3,1,2,2,720000,2,,2,,2,2,8,20,1,11,11,362.638577008987
7199627,1,1,4,1,2,1,920000,2,,2,,2,2,8,32,1,11,11,362.638577008987
7199627,1,1,5,1,2,1,920000,2,,2,,2,2,8,53,1,11,11,362.638577008987
7199627,1,1,6,1,2,1,920000,2,,2,,2,2,8,36,1,11,11,362.638577008987
7199628,1,1,1,1,2,1,1100000,2,,2,,2,2,3,18,1,11,11,472.141014183884
7199628,1,1,1,3,,2,,2,,,,2,2,37,29,1,11,11,472.141014183884
7199652,1,1,1,1,2,2,1000000,1,200000,2,,1,1,2,24,1,11,11,185.22289209282
7199652,1,1,1,3,,2,,2,,,,2,2,6,52,1,11,11,185.22289209282
7199652,1,1,2,1,2,2,1000000,1,200000,2,,1,1,2,20,1,11,11,185.22289209282
7199709,1,1,1,1,2,2,1000000,1,300000,2,,2,2,12,35,1,11,11,215.459833063318
7199718,1,1,1,1,2,2,1200000,2,,2,,2,2,12,33,1,11,11,381.039759446398
7199718,1,1,2,1,2,2,1200000,2,,2,,2,2,12,33,1,11,11,381.039759446398
7199718,1,1,3,1,2,2,720000,2,,2,,2,2,5,21,1,11,11,381.039759446398
7199718,1,1,4,1,2,1,1200000,2,,2,,2,2,12,50,1,11,11,381.039759446398
7199818,1,1,1,1,2,1,360000,2,,2,,2,2,3,45,1,13,13,23.4480687862605
7199845,1,2,1,1,2,2,466666,2,,2,,2,2,9,998,1,13,13,33.9145200461284
7199845,1,2,2,1,2,2,466666,2,,2,,2,2,24,32,1,13,13,33.9145200461284
7199878,1,1,1,3,,2,,2,,,,2,2,48,34,1,15,15,8.954110936548
7199930,1,2,1,1,2,1,1340000,2,,2,,2,2,156,30,1,17,17,21.3448146115405
7199930,1,2,2,1,2,1,1340000,2,,2,,2,2,156,32,1,17,17,21.3448146115405
7199937,1,1,1,1,1,1,1000000,1,285000,2,,1,1,40,50,1,17,17,26.4317709255698
7199937,1,1,2,1,1,1,1000000,1,285000,2,,1,1,36,48,1,17,17,26.4317709255698
7199937,1,1,3,1,1,1,1000000,1,285000,2,,1,1,38,45,1,17,17,26.4317709255698
7199937,1,1,4,1,1,1,1000000,1,285000,2,,1,1,36,43,1,17,17,26.4317709255698
7199937,1,1,5,1,1,1,1000000,1,285000,2,,1,1,36,35,1,17,17,26.4317709255698
7199969,1,1,1,1,2,1,1100000,2,,2,,2,2,12,58,1,17,17,18.5981982251809
7200030,1,1,1,1,1,2,500000,2,,2,,2,2,480,67,1,17,17,19.298922991551
7200030,1,1,2,1,1,1,1000000,3,120000,2,,2,2,240,47,1,17,17,19.298922991551
7200049,1,2,1,1,2,1,1100000,2,,2,,2,2,12,40,1,17,17,11.0233673154579
7200083,1,1,1,1,2,2,900000,2,,2,,2,2,36,55,1,18,18,3.64165209930963
7200083,1,1,2,1,2,1,900000,2,,2,,2,2,36,27,1,18,18,3.64165209930963
7200131,1,1,1,1,1,2,1000000,1,202000,1,1000000,1,1,72,29,1,18,18,12.5395191975235
7200131,1,1,2,1,1,1,1000000,1,202000,1,1000000,1,1,42,32,1,18,18,12.5395191975235
7200131,1,1,3,1,1,2,1000000,1,202000,1,1000000,1,1,48,24,1,18,18,12.5395191975235
7200158,1,1,1,2,,2,,2,,,,2,2,240,47,1,19,19,17.552062065232
7200198,1,1,1,1,1,2,600000,2,,2,,2,2,12,20,1,19,19,9.17580010481615
7200198,1,1,1,2,,2,,2,,,,2,2,36,25,1,19,19,9.17580010481615
7200260,1,1,1,2,,1,,2,,,,2,2,24,49,1,20,20,23.6530367036509
7200262,1,1,1,3,,2,,2,,,,2,2,55,58,1,20,20,25.9384673565663
7200274,1,1,1,1,1,1,651506,2,,2,,2,2,2,23,1,20,20,27.1838426968367
7200412,1,1,1,3,,2,,2,,,,2,2,23,38,1,27,27,6.52987268718656
7200412,1,1,2,3,,1,,2,,,,2,2,52,99,1,27,27,6.52987268718656
7200519,1,2,1,3,,1,,2,,,,2,2,20,53,1,41,41,13.0765025681382
7200593,1,1,1,1,2,1,300000,2,,2,,2,2,60,40,1,44,44,12.3799412531094
7200593,1,1,1,3,,1,,2,,,,2,2,36,21,1,44,44,12.3799412531094
7200593,1,1,2,1,2,2,300000,2,,2,,2,2,60,38,1,44,44,12.3799412531094
7200593,1,1,3,1,2,1,300000,2,,2,,2,2,72,37,1,44,44,12.3799412531094
7200593,1,1,4,1,2,2,300000,2,,2,,2,2,48,33,1,44,44,12.3799412531094
7200593,1,1,5,1,2,2,300000,2,,2,,2,2,36,28,1,44,44,12.3799412531094
7200614,1,2,1,1,2,2,1000000,2,,2,,2,2,24,31,1,44,44,6.86820437362766
7200641,1,1,1,1,2,2,900000,2,,2,,2,2,48,20,1,44,44,3.56807163570095
7200641,1,1,2,1,2,2,900000,2,,2,,2,2,48,25,1,44,44,3.56807163570095
7200641,1,1,3,1,2,2,900000,2,,2,,2,2,48,28,1,44,44,3.56807163570095
7200641,1,1,4,1,2,2,900000,2,,2,,2,2,48,30,1,44,44,3.56807163570095
7200641,1,1,5,1,2,2,900000,2,,2,,2,2,48,45,1,44,44,3.56807163570095
7200650,1,1,1,3,,2,,2,,,,2,2,36,32,1,47,47,22.9044173637624
7200650,1,2,1,3,,1,,2,,,,2,2,36,36,1,47,47,22.9044173637624
7200654,1,1,1,1,2,1,1000000,2,,2,,2,2,36,28,1,47,47,14.5289725949385
7200663,1,1,1,1,2,2,400000,2,,2,,2,2,24,35,1,47,47,17.8599512370662
7200667,1,2,1,3,,1,,2,,,,2,2,57,56,1,47,47,21.1613892119063
7200751,1,2,1,1,2,1,960000,2,,2,,2,2,2,999,1,50,50,15.9405530520529
7200763,1,1,1,3,,1,,2,,,,2,2,180,45,1,50,50,22.6422915695361
7200763,1,1,2,3,,2,,2,,,,2,2,60,25,1,50,50,22.6422915695361
7200765,1,1,1,1,1,1,1000000,3,85000,2,,1,2,24,99,1,50,50,38.5690752039394
7200765,1,1,2,1,1,1,1000000,3,85000,2,,1,2,24,99,1,50,50,38.5690752039394
7200809,1,2,1,3,,2,,2,,,,2,2,109,45,1,50,50,29.9614531748381
7200846,1,1,1,1,2,2,1000000,1,285000,2,,2,2,22,34,1,52,52,14.0924111777197
7200846,1,1,2,1,2,2,1000000,1,285000,2,,2,2,20,28,1,52,52,14.0924111777197
7200846,1,1,3,1,2,2,1000000,1,285000,2,,2,2,24,32,1,52,52,14.0924111777197
7200846,1,1,4,1,2,1,1300000,1,285000,2,,2,2,24,40,1,52,52,14.0924111777197
7200846,1,1,5,1,2,1,1300000,1,285000,2,,2,2,36,31,1,52,52,14.0924111777197
7200852,1,1,3,1,2,2,1000000,1,285000,2,,2,2,22,50,1,52,52,13.2554079967351
7200852,1,1,4,1,2,2,1300000,1,285000,2,,2,2,36,48,1,52,52,13.2554079967351
7200852,1,1,5,1,2,1,1300000,2,,2,,2,2,36,47,1,52,52,13.2554079967351
7200852,1,1,1,1,2,2,1000000,1,285000,2,,2,2,25,30,1,52,52,13.2554079967351
7200852,1,1,2,1,2,2,1000000,1,285000,2,,2,2,24,40,1,52,52,13.2554079967351
7200865,1,1,1,1,2,1,1000000,2,,2,,2,2,12,20,1,52,52,13.2182815853028
7200865,1,1,2,1,2,1,1000000,2,,2,,2,2,12,22,1,52,52,13.2182815853028
7200865,1,1,3,1,2,2,1000000,2,,2,,2,2,12,24,1,52,52,13.2182815853028
7200865,1,1,4,1,2,2,1000000,2,,2,,2,2,12,22,1,52,52,13.2182815853028
7201001,1,1,1,3,,1,,2,,,,2,2,120,44,1,63,63,16.7949084216994
7201111,1,2,1,1,2,1,1000000,2,,2,,2,2,240,29,1,63,63,20.4919690250765
7201111,1,2,2,1,2,1,1000000,2,,2,,2,2,24,32,1,63,63,20.4919690250765
7201111,1,2,3,1,2,1,1000000,2,,2,,2,2,23,45,1,63,63,20.4919690250765
7201111,1,2,4,1,2,2,1000000,2,,2,,2,2,23,40,1,63,63,20.4919690250765
7201111,1,2,5,1,2,2,1000000,3,95000,2,,2,2,240,55,1,63,63,20.4919690250765
7201111,1,2,6,1,2,2,1000000,2,,2,,2,2,360,50,1,63,63,20.4919690250765
7201114,1,2,1,1,1,2,700000,1,290300,1,1037500,1,1,24,26,1,63,63,20.1166168938148
7201114,1,2,2,1,1,2,700000,1,290300,1,1037500,1,1,11,24,1,63,63,20.1166168938148
7201114,1,2,3,1,1,2,300000,1,63000,1,1037500,1,1,48,65,1,63,63,20.1166168938148
7201146,1,2,1,3,,1,,2,,,,2,2,36,56,1,66,66,15.6478335687527
7201146,1,2,2,3,,2,,2,,,,2,2,24,29,1,66,66,15.6478335687527
7201193,1,1,1,3,,2,,2,,,,2,2,60,30,1,66,66,16.242112121714
7201427,1,1,1,1,2,1,856829,2,,2,,2,2,9,41,1,73,73,19.1504555468947
7201492,1,1,1,1,2,1,1200000,2,,2,,1,2,3,29,1,73,73,31.3702990269642
7201550,1,1,1,1,2,1,1200000,2,,2,,2,2,2,26,1,76,76,71.3039737857839
7201590,1,2,1,3,,1,,2,,,,2,2,10,44,1,76,"",21.9881567579269
7201590,1,2,2,3,,1,,2,,,,2,2,10,19,1,76,"",21.9881567579269
7201630,1,1,1,3,,1,,2,,,,2,2,6,48,1,76,76,96.5228445248924
7201633,1,1,1,3,,2,,2,,,,2,2,24,52,1,76,76,119.105407228348
7201857,1,2,1,3,,1,,2,,,,2,2,24,85,2,08,"",18.7489046945247
7201858,1,1,1,2,,1,,2,,,,2,2,60,29,2,08,"",35.2935409103484
7201861,1,1,1,3,,2,,2,,,,2,2,12,998,2,08,"",27.686481229705
7201919,1,1,1,3,,2,,2,,,,2,2,60,27,1,44,"",80.6459497001041
7201934,1,2,1,3,,2,,2,,,,2,2,60,25,1,70,"",89.8045114540292
7201946,1,2,1,3,,1,,2,,,,2,2,84,47,1,70,"",50.0385564806411
7201947,1,1,1,1,2,1,700000,2,,2,,2,2,60,35,1,70,"",44.6325325239309
7201948,1,1,4,3,,2,,2,,,,2,2,12,21,1,70,"",47.6184577710542
7201948,1,1,5,3,,2,,2,,,,2,2,12,18,1,70,"",47.6184577710542
7201948,1,1,1,3,,2,,2,,,,2,2,120,48,1,70,"",47.6184577710542
7201948,1,1,2,3,,2,,2,,,,2,2,12,26,1,70,"",47.6184577710542
7201948,1,1,3,3,,2,,2,,,,2,2,12,23,1,70,"",47.6184577710542
7201952,1,2,1,1,2,1,700000,2,,2,,2,2,10,34,2,70,"",101.971060721152
7201964,1,1,1,1,2,2,150000,2,,2,,2,2,6,23,1,70,"",36.9153449151289
7201964,1,1,2,1,2,2,150000,2,,2,,2,2,6,20,1,70,"",36.9153449151289
7201964,1,2,1,2,,1,,2,,,,2,2,2,60,1,70,"",36.9153449151289
7201983,1,1,1,1,2,2,1200000,2,,2,,2,2,48,24,1,70,"",60.3257321438133
7201983,1,1,2,1,2,1,1400000,2,,2,,2,2,89,26,1,70,"",60.3257321438133
7201983,1,1,3,1,2,2,600000,2,,2,,2,2,9,36,1,70,"",60.3257321438133
7201984,1,1,1,3,,2,,2,,,,2,2,5,33,1,70,"",55.8047607205855
7202008,1,1,1,2,,1,,2,,,,2,2,150,66,1,70,"",37.1345144778077
7202008,1,2,1,3,,2,,2,,,,2,2,16,15,1,70,"",37.1345144778077
7202018,1,2,1,1,2,1,1200000,2,,2,,2,2,12,35,2,70,"",45.5923325204287
7202018,1,2,2,1,2,1,600000,2,,2,,2,2,24,38,2,70,"",45.5923325204287
7202029,1,1,1,3,,1,,2,,,,2,2,84,62,1,70,"",32.1458812609618
7202037,1,1,1,2,,1,,2,,,,2,2,24,32,2,70,"",143.138443953999
7202037,1,5,1,2,,1,,2,,,,2,2,36,24,2,70,"",143.138443953999
7202040,1,1,1,2,,1,,2,,,,2,2,120,43,2,70,"",118.84997128884
7202040,1,1,2,2,,1,,2,,,,2,2,240,66,2,70,"",118.84997128884
7202043,1,3,1,2,,1,,2,,,,2,2,60,37,2,70,"",45.7800133251422
7202046,1,1,1,2,,1,,2,,,,2,2,12,22,2,70,"",97.8984155659432
7202046,1,1,2,2,,1,,2,,,,2,2,108,57,2,70,"",97.8984155659432
7202060,1,1,1,1,2,1,350000,2,,2,,2,2,6,22,2,70,"",127.456036083326
7202092,1,2,1,3,,1,,2,,,,2,2,6,45,2,70,"",107.261846266664
7202097,1,1,1,1,2,1,520000,2,,2,,2,2,6,58,2,70,"",88.5798187919476
7202131,1,1,1,2,,2,,2,,,,2,2,11,57,1,70,"",42.6426244310748
7202148,1,1,1,2,,2,,2,,,,2,2,120,35,1,70,"",66.8695576380558
7202172,1,1,1,3,,2,,2,,,,2,2,180,29,1,70,"",57.8343663621671
7202176,1,1,1,1,2,1,300000,2,,2,,2,2,24,28,1,70,"",89.3656724154848
7202183,1,1,1,3,,1,,2,,,,2,2,78,32,1,70,"",85.5632172060625
7202201,1,1,1,2,,1,,2,,,,2,2,5,47,2,70,"",109.700023452839
7202204,1,1,1,3,,1,,2,,,,2,2,120,26,2,70,"",148.538826851911
7202287,1,2,1,1,1,2,1000000,3,125000,2,,1,2,18,26,1,76,"",574.116688280695
7202287,1,2,1,2,,1,,2,,,,2,2,226,48,1,76,"",574.116688280695
7202287,1,2,2,1,2,1,800000,2,,2,,2,2,10,35,1,76,"",574.116688280695
7202287,1,2,3,1,2,2,600000,2,,2,,2,2,6,31,1,76,"",574.116688280695
7202287,1,2,4,1,2,1,600000,2,,2,,2,2,15,35,1,76,"",574.116688280695
7202316,1,1,1,1,2,1,960000,2,,2,,2,2,120,57,1,52,"",55.8572124877245
7202316,1,1,2,1,2,1,960000,2,,2,,2,2,180,67,1,52,"",55.8572124877245
7202316,1,1,3,1,2,1,960000,2,,2,,2,2,96,46,1,52,"",55.8572124877245
7202348,1,1,1,3,,2,,2,,,,2,2,48,31,2,52,"",209.812825852557
7202393,1,1,1,1,2,1,800000,2,,2,,2,2,1,45,2,05,"",233.815136118425
