DIRECTORIO,SECUENCIA_P,SECUENCIA_ENCUESTA,FEX_MICRO_DPTO
7099165,1,1,11.8767079670711
7099166,1,2,11.8125829079976
7099173,1,2,13.8386692346313
7099174,1,1,15.5379237238812
7099180,1,3,14.2172194821298
7099182,1,2,17.9158856833623
7099190,1,1,15.4095111311218
7099195,1,1,
7099196,1,1,
7099198,1,2,12.4230834526479
7099209,1,1,13.8645750265531
7099215,1,1,18.74011505151
7099216,1,1,9.42458660199548
7099220,1,1,10.8086736380195
7099223,1,1,
7099232,1,1,22.110712177993
7099232,1,2,22.110712177993
7099233,1,1,40.0542843692454
7099235,2,2,24.2639556367278
7099239,1,1,25.3299066434298
7099240,1,1,50.4540896344795
7099241,1,1,42.0001940412269
7099244,1,1,21.0794642127114
7099248,1,2,29.1423690789201
7099249,1,1,24.0647563160364
7099254,1,1,19.1561407076764
7099260,1,1,
7099260,1,5,19.5064904232206
7099261,1,1,30.1864260770187
7099267,1,1,46.5613652660743
7099270,1,1,143.082913902274
7099278,2,1,16.4934374112692
7099278,3,1,16.4934374112692
7099285,1,1,32.3374544926656
7099285,1,2,32.3374544926656
7099286,1,1,23.8433393241017
7099286,1,2,23.8433393241017
7099293,1,1,40.6409980505827
7099298,1,2,31.4832596578032
7099299,1,1,42.9053554013291
7099301,1,1,28.5415150358103
7099302,1,1,32.9218809164254
7099303,1,1,14.8638148733373
7099304,1,2,15.4941670451121
7099304,1,3,15.4941670451121
7099309,1,1,10.4085339217533
7099310,1,2,15.4014440422633
7099323,1,1,21.6123935665378
7099324,1,1,147.958519556012
7099325,1,1,26.488791261103
7099329,1,1,24.2627487193295
7099330,1,1,17.9132393856702
7099333,1,1,9.51609530502183
7099334,1,2,11.7909970393251
7099336,1,1,7.343100704587
7099337,1,1,6.05950891167432
7099337,1,5,6.05950891167432
7099342,1,1,19.7835014247907
7099344,1,1,29.7267948964103
7099344,1,2,29.7267948964103
7099354,1,1,71.6099508319643
7099356,1,1,46.147862947835
7099359,1,1,98.317320411992
7099359,1,2,98.317320411992
7099361,1,2,
7099361,1,3,72.1734916957386
7099365,1,2,67.5607626612926
7099371,1,1,
7099372,1,2,97.6048895985983
7099373,1,1,80.7623990264113
7099374,1,1,63.7196856827606
7099377,1,3,
7099381,1,2,66.6254013435159
7099384,1,1,66.1288247344805
7099384,1,2,66.1288247344805
7099388,1,2,62.8665556551339
7099391,1,1,
7099393,1,2,
7099399,1,1,11.5219549001549
7099403,1,2,7.711421680801
7099407,1,2,50.0450093787353
7099409,1,1,77.2782097355343
7099421,1,1,56.3006355510771
7099474,1,1,3.41801974954168
7099474,1,2,
7099486,1,2,2.34830618762187
7099498,1,2,2.74826968085664
7099689,1,1,4.70069083228684
7099689,1,2,4.70069083228684
7099690,1,2,2.78081594717008
7099691,1,2,3.56306185485468
7099694,1,1,3.05305932718938
7099695,1,1,3.80864570636048
7099697,1,2,4.57296066170675
7099700,1,1,56.936228716676
7099700,1,2,
7099700,1,8,56.936228716676
7099702,1,1,87.0010637511168
7099703,1,1,72.8796317201485
7099705,1,1,87.0010637511168
7099706,1,2,94.8803877953753
7099708,1,1,145.098919339222
7099709,1,2,136.215054225637
7099711,1,1,71.6899879181063
7099713,1,2,158.133979658959
7099717,1,1,146.64259370052
7099720,1,1,129.304787453479
7099720,1,2,129.304787453479
7099723,1,2,
7099726,1,1,151.785404176626
7099728,1,2,122.935216172204
7099730,1,1,
7099730,1,2,136.178750225198
7099732,1,1,106.533730024435
7099736,1,1,239.848192343754
7099747,1,1,317.399904758198
7099748,1,3,
7099750,1,1,
7099750,1,2,524.899675851479
7099756,1,1,363.340519660186
7099758,1,1,216.173092321354
7099759,1,2,310.507582594908
7099760,1,3,179.646665898846
7099761,1,2,308.738026261161
7099763,1,1,310.507582594908
7099765,1,1,385.69082087305
7099765,1,2,385.69082087305
7099769,1,1,69.6248351246107
7099769,1,2,69.6248351246107
7099770,1,1,48.4770373383961
7099770,1,2,48.4770373383961
7099775,1,2,71.4928834264734
7099777,1,1,91.2130919199563
7099778,1,2,83.4864843372847
7099782,1,1,61.885367560132
7099790,1,2,60.3874366578429
7099790,1,3,60.3874366578429
7099793,1,1,57.6058150684643
7099797,1,1,60.8191077296293
7099797,1,2,60.8191077296293
7099798,1,2,86.2092579746763
7099798,1,3,86.2092579746763
7099798,1,4,86.2092579746763
7099804,1,1,79.1161267990976
7099806,1,2,64.1595875554967
7099807,1,3,46.4260952497482
7099813,1,1,51.6662686626357
7099814,1,1,34.6786067680655
7099814,1,4,34.6786067680655
7099815,1,1,83.3555533839408
7099827,1,1,368.586048165766
7099829,1,2,368.586048165766
7099835,1,1,1099.08052367449
7099845,1,1,270.22896266759
7099846,1,1,183.267161465532
7099853,1,1,419.978245945962
7099858,1,2,183.267161465532
7099861,1,2,512.630620712323
7099866,1,1,779.187787619019
7099867,1,1,581.490450839546
7099871,1,2,512.630620712323
7099873,1,3,180.68236987909
7099879,1,1,120.959069408243
7099879,1,2,120.959069408243
7099879,1,5,120.959069408243
7099881,1,1,173.680444741318
7099882,1,1,65.4993703366236
7099884,1,1,43.9891076024538
7099885,1,1,65.5262038863241
7099889,1,1,66.1679094708398
7099890,1,1,69.3583624153867
7099898,1,2,222.118375947237
7099901,1,2,152.050306815718
7099903,1,1,229.23384400779
7099904,1,2,167.316239538544
7099914,1,2,45.1313099950244
7099917,1,2,49.4817945216178
7099923,1,1,186.673361637145
7099927,1,2,69.3583624153867
7099927,1,4,69.3583624153867
7099928,1,1,186.673361637145
7099933,1,1,131.17627111312
7099938,1,1,154.92905087538
7099938,1,2,154.92905087538
7099940,1,1,158.895728321863
7099943,1,1,
7099944,1,1,205.398558262369
7099944,1,2,205.398558262369
7099946,1,1,243.215097262002
7099946,1,2,243.215097262002
7099948,1,1,205.758193920177
7099950,1,2,195.778498637358
7099951,1,1,165.423391736193
7099953,1,2,216.191197566224
7099961,1,2,19.1600539339023
7099963,1,1,28.5062975249132
7099966,1,1,19.1600539339023
7099967,1,1,58.815838809783
7099969,1,3,266.18668357017
7099973,1,1,10.1359429085139
7099975,1,1,14.6671056299852
7099982,1,1,12.5558126450329
7100005,1,2,3.85556025139237
7100009,1,1,4.42712334157123
7100016,1,1,115.108760377331
7100019,1,1,69.3027101218327
7100023,1,1,68.4772182548383
7100027,1,1,302.669066356354
7100039,1,1,239.983702535477
7100042,1,1,324.222128053119
7100049,1,1,214.165310520078
7100050,1,1,285.130956918717
7100052,1,1,277.918280566877
7100056,1,2,774.551537621531
7100064,1,1,394.931716164816
7100072,1,1,9.43240060205255
7100076,1,1,9.43240060205255
7100081,1,1,13.2195264885143
7100090,1,2,11.7675001939396
7100098,1,1,9.54413849084552
7100113,1,1,48.3228799472763
7100117,1,1,57.8337996514046
7100120,1,1,53.4088255045492
7100123,1,1,61.483380740977
7100130,1,1,46.8298761657288
7100148,1,1,43.0192763306469
7100153,1,1,51.3550753688329
7100157,1,1,44.8226160726235
7100160,1,1,66.8575447119124
7100174,1,1,19.9482435723507
7100177,1,2,25.4395083043371
7100177,1,3,25.4395083043371
7100178,1,2,25.0318664721202
7100178,1,4,25.0318664721202
7100186,1,1,25.6129234700706
7100200,1,2,27.0590271205315
7100208,1,1,
7100216,1,1,28.7936412405776
7100228,1,2,24.6107849259615
7100235,1,1,11.9283270045317
7100260,1,1,13.5260348419221
7100267,1,2,18.4195019738286
7100271,1,1,
7100275,1,1,
7100278,1,1,38.1775749219202
7100280,1,1,31.8226628922539
7100280,1,3,31.8226628922539
7100283,1,1,147.437427212495
7100285,1,1,101.224479161257
7100285,1,2,101.224479161257
7100288,1,1,187.155816018723
7100295,1,1,31.6027157499227
7100295,1,2,31.6027157499227
7100295,1,5,31.6027157499227
7100295,1,7,31.6027157499227
7100295,1,8,31.6027157499227
7100296,1,1,31.6027157499227
7100298,1,1,51.7530266924785
7100300,1,7,31.6027157499227
7100302,1,5,44.113134046493
7100303,1,1,75.365144297106
7100305,1,1,67.3233313608091
7100305,1,2,67.3233313608091
7100306,1,2,75.365144297106
7100307,1,1,57.2976165121491
7100312,1,1,25.3048813965544
7100314,1,1,13.3918587450414
7100316,1,4,
7100319,1,4,49.5964926361775
7100320,1,3,13.5427330186031
7100325,1,2,97.1267563332363
7100329,1,1,56.3181140565922
7100338,1,1,16.1832359811446
7100347,1,1,96.4011524635987
7100352,1,2,82.7327412256874
7100354,1,1,106.135492978647
7100359,1,3,
7100363,1,2,162.559613982762
7100374,1,2,67.2555444408768
7100383,1,1,233.664501676156
7100384,1,2,201.440784571349
7100400,1,3,77.3006262398822
7100405,1,2,
7100406,1,1,48.9498244513788
7100408,1,2,
7100409,1,1,56.1179145839591
7100413,1,1,54.1979076041129
7100413,1,3,54.1979076041129
7100416,1,1,53.7693173162155
7100417,1,1,54.8887738161313
7100418,1,2,55.4072472468855
7100421,1,1,50.5119583185543
7100424,1,1,58.3085117403009
7100427,1,3,37.4610957810847
7100434,1,1,55.6463118130787
7100434,1,4,55.6463118130787
7100436,1,1,35.625926438635
7100438,1,2,49.7610263706818
7100440,1,2,66.4305210967962
7100443,1,4,60.6985952665308
7100445,1,1,57.3657466885684
7100450,1,1,62.0665617430095
7100454,1,1,
7100456,1,1,67.615283874625
7100456,1,3,67.615283874625
7100468,1,1,38.7296273802226
7100477,1,1,71.8114108999166
7100477,1,3,71.8114108999166
7100477,1,5,71.8114108999166
7100478,1,1,63.6862511285016
7100480,1,1,71.9252077992415
7100480,1,2,
7100494,1,1,54.3623923937726
7100501,1,2,40.5892148808773
7100504,1,1,45.3668069881922
7100507,1,5,143.895074670488
7100513,1,3,61.1302157481446
7100513,1,4,61.1302157481446
7100514,1,2,41.7656189189094
7100514,2,2,41.7656189189094
7100517,1,2,60.1939572483465
7100524,1,2,35.8965379310112
7100551,1,2,
7100556,1,1,326.61917746572
7100557,1,1,387.647243809029
7100566,1,3,243.309806735588
7100567,1,1,401.493400344211
7100571,1,1,
7100586,1,1,394.025528526659
7100587,1,1,394.025528526659
7100622,1,4,156.159288118508
7100626,1,1,329.778697946112
7100627,1,1,184.73628988761
7100629,1,2,257.422558064139
7100632,1,1,188.009730766971
7100638,1,1,176.761285336469
7100640,1,2,249.493657000933
7100645,1,1,245.315328671124
7100650,1,2,200.482359862894
7100652,1,2,374.907645106805
7100653,1,1,298.590979841308
7100659,1,1,297.940017491187
7100664,1,1,
7100664,1,3,200.482359862894
7100665,1,2,401.493400344211
7100670,1,1,291.265665481058
7100672,1,1,322.384523339994
7100674,1,1,190.338887656629
7100676,1,1,405.958977506775
7100687,1,1,256.082819116961
7100699,1,2,190.397391608878
7100700,2,1,
7100706,1,2,
7100708,1,1,22.2480683941774
7100717,1,1,38.5282452223345
7100729,1,2,43.493187540703
7100743,1,1,34.5844597317874
7100744,1,1,36.6035262913371
7100744,1,2,36.6035262913371
7100748,1,2,26.2176302647359
7100748,1,5,26.2176302647359
7100751,1,2,
7100756,1,1,35.93719961175
7100762,1,1,
7100762,1,2,31.7603124692851
7100762,1,3,
7100762,1,4,31.7603124692851
7100763,1,1,54.0785244541111
7100768,1,2,55.2259562278035
7100768,1,5,55.2259562278035
7100772,1,1,35.0941414321935
7100773,1,1,
7100775,1,1,39.3298359666262
7100776,1,1,27.7858114604514
7100779,1,2,33.7122145695427
7100782,1,1,29.2005897673578
7100788,1,1,32.1845353023339
7100794,1,1,34.4433530120574
7100795,1,1,31.1784384159713
7100795,1,2,31.1784384159713
7100799,1,1,40.3230455995145
7100799,1,3,40.3230455995145
7100799,1,6,40.3230455995145
7100809,1,3,35.8387172892355
7100810,1,2,25.5832468782208
7100820,1,4,7.95727572837341
7100821,1,2,8.04813776497888
7100823,1,3,10.2768453403071
7100823,1,5,10.2768453403071
7100824,1,1,6.82394591651192
7100827,1,2,7.58385607423651
7100828,1,1,
7100836,1,2,8.82673397092973
7100840,1,1,10.1911312657577
7100864,1,1,10.9909348027694
7100887,1,1,13.6065723859749
7100905,1,1,11.7272548650417
7100915,1,2,15.3903418136
7100917,1,2,11.9866968776234
7100919,1,2,23.7810918579364
7100924,1,1,15.9259016685751
7100931,1,1,18.7589367652773
7100947,1,1,13.6821223388271
7100956,1,3,16.4351534229687
7100966,1,3,13.7469842711902
7100969,1,1,14.5402774972079
7100969,1,6,14.5402774972079
7100976,1,1,12.7514134101283
7100976,1,2,12.7514134101283
7100979,1,2,6.57150979270663
7101006,1,2,6.51715894695574
7101007,1,1,7.81313380280702
7101008,1,1,6.77410468906356
7101012,1,1,8.38151509717136
7101013,1,2,5.69636802534942
7101015,1,2,6.57721087276281
7101018,1,1,7.76066212701052
7101024,1,1,6.02910996669924
7101024,1,2,6.02910996669924
7101030,1,4,
7101032,1,5,16.2015308580969
7101034,1,1,5.32791194771271
7101034,1,2,5.32791194771271
7101037,1,2,
7101038,1,1,5.99620585345455
7101042,1,2,11.3045811875611
7101044,1,2,12.1749788717339
7101047,1,1,4.51529432844249
7101048,1,1,7.98899103419979
7101054,1,2,10.4433413798073
7101059,1,1,6.90248825354862
7101061,1,2,5.63940434509593
7101063,1,1,10.2893818726501
7101064,1,1,
7101065,1,1,13.0324861660507
7101066,1,1,11.46405245986
7101066,1,2,
7101076,1,1,8.11348257051814
7101080,1,2,8.5357848653234
7101081,1,2,15.2701540870157
7101085,1,2,
7101095,1,1,15.7280073498666
7101096,1,1,9.73205670243055
7101100,1,1,11.8767865121233
7101150,1,1,
7101172,1,1,32.0436338001181
7101175,1,1,17.0590538899202
7101190,1,1,18.3341042787253
7101204,1,1,10.5019446212669
7101220,1,3,30.2884906033502
7101222,1,4,7.98527580478836
7101223,1,1,11.2837231508009
7101234,1,1,19.2628830962201
7101237,1,1,19.4356032893555
7101239,1,2,27.2605619689776
7101243,1,1,27.2605619689776
7101244,1,1,16.0057129803275
7101250,1,1,22.2110555352034
7101253,1,2,13.3821482874218
7101261,1,1,26.0271935553643
7101261,1,2,
7101266,1,5,8.04007122974782
7101268,1,2,11.8193297242716
7101273,1,1,16.269891157666
7101281,1,1,6.43205698379826
7101284,1,1,6.43205698379826
7101284,1,4,6.43205698379826
7101291,1,1,6.89148962549814
7101292,1,2,24.649341603192
7101293,1,3,12.2958634311842
7101298,1,1,11.4806595401804
7101304,1,1,32.4349655076586
7101305,1,1,28.4562093483547
7101305,1,2,28.4562093483547
7101316,1,2,13.8180911034589
7101316,1,3,13.8180911034589
7101319,1,2,21.2434655243041
7101321,1,1,12.4170179058571
7101324,1,1,
7101326,1,1,173.816866666535
7101331,1,1,46.1324666141058
7101333,1,1,45.8544877274489
7101333,1,3,45.8544877274489
7101341,1,1,112.427027524752
7101346,1,1,207.273722473086
7101346,1,2,207.273722473086
7101347,1,3,63.0499206252422
7101357,1,1,56.744928562718
7101361,1,1,186.640134074493
7101368,1,2,4.19280893765768
7101368,2,2,4.19280893765768
7101368,3,1,4.19280893765768
7101371,1,1,8.26041327377356
7101380,1,1,
7101381,1,1,4.87228050686528
7101384,1,1,3.82919987167638
7101387,1,1,4.84582132400279
7101401,1,1,4.73395990794234
7101402,1,1,5.15606199138362
7101403,1,1,6.10701655071532
7101404,1,1,
7101412,1,1,
7101413,1,1,17.191027449943
7101415,1,2,14.1212320864414
7101418,1,2,11.8441340121484
7101420,1,1,9.51314677936263
7101423,1,1,18.5214841321169
7101426,1,2,12.4008300727245
7101426,1,4,12.4008300727245
7101431,1,2,7.98180382696887
7101434,1,1,7.41925588686295
7101450,1,1,14.1212320864414
7101455,1,1,
7101457,1,1,13.5273458475643
7101475,1,1,13.5833693227619
7101476,1,1,17.1519678218968
7101483,1,1,15.9455780444442
7101487,1,1,18.972273161274
7101493,1,1,11.1848474026252
7101497,1,1,22.9213699332573
7101499,1,1,16.8061931052388
7101500,1,2,
7101503,1,1,11.8537498445548
7101509,1,1,6.20398411116611
7101509,1,4,6.20398411116611
7101513,1,1,6.11850552465737
7101513,1,4,6.11850552465737
7101518,1,1,3.91240871394024
7101520,2,1,5.50330057203688
7101521,1,2,10.9887395876299
7101524,1,2,5.65961213306246
7101525,1,1,8.93987100517107
7101525,1,3,8.93987100517107
7101526,1,1,6.59382944023674
7101528,1,1,7.30974405662769
7101531,1,1,8.20523659291838
7101532,1,2,5.23899755506337
7101533,1,2,7.68320818927705
7101536,1,1,6.0779114781415
7101536,1,2,6.0779114781415
7101538,1,2,11.6031719227314
7101541,1,1,13.5936342734833
7101543,1,1,9.35856353651349
7101544,1,1,10.9964143729141
7101548,1,1,10.9897157337279
7101553,1,1,4.74517020952265
7101555,1,1,5.25921812620141
7101556,1,1,4.73282293058078
7101559,1,1,5.48256860358491
7101563,1,2,9.43268688843743
7101564,1,1,5.49485786686395
7101566,1,2,8.99477155449203
7101567,1,2,8.57516989857948
7101569,1,2,7.90861701587108
7101573,1,1,8.60513260105595
7101581,1,1,4.62657871310293
7101588,1,3,2.31224323117503
7101589,1,1,3.64203118188456
7101589,1,2,3.64203118188456
7101593,1,1,3.17045768386342
7101594,1,3,2.88153487064435
7101595,1,1,9.89424870994124
7101598,1,1,10.0814529574571
7101599,1,1,5.0344925830191
7101600,1,1,8.81590364604383
7101608,1,1,4.97707245786451
7101625,1,1,20.532018936527
7101635,1,1,18.8725763286101
7101635,1,2,18.8725763286101
7101639,1,1,25.4493405869229
7101640,1,2,19.5751597581008
7101640,1,3,19.5751597581008
7101647,1,1,13.6934402035552
7101648,1,1,
7101648,1,3,
7101649,1,2,22.0597692984106
7101651,1,1,21.9595944596988
7101652,1,1,27.7366100422022
7101654,1,1,23.7945924737258
7101659,1,1,14.6853406149666
7101660,1,3,14.9281734041343
7101661,1,1,12.8685647541816
7101663,1,1,
7101664,1,2,13.038912588454
7101665,1,2,10.9255826491858
7101665,1,5,10.9255826491858
7101665,1,7,10.9255826491858
7101668,1,1,11.0577888524218
7101670,1,2,10.5685474373192
7101671,1,2,10.6454991693226
7101671,1,3,10.6454991693226
7101675,1,2,11.6880820045843
7101677,1,1,11.2845528918163
7101679,1,1,
7101679,1,5,
7101680,1,1,20.7394678992751
7101680,1,2,20.7394678992751
7101682,1,1,10.4690301833531
7101682,1,2,10.4690301833531
7101682,1,3,10.4690301833531
7101688,1,1,22.1935729858235
7101689,1,3,21.8854443418489
7101693,1,1,18.7587225229935
7101703,1,1,25.7571406655541
7101707,1,2,15.0873575685497
7101713,1,1,16.9552762403801
7101724,1,1,14.7607223437889
7101725,1,1,13.9088559593992
7101727,1,2,17.3008043666984
7101737,1,2,16.8203082918239
7101755,1,1,20.8669195062925
7101764,1,1,21.7087261935775
7101765,1,1,20.5839243986331
7101775,1,1,19.0025593698772
7101777,1,1,19.1546364650295
7101778,1,2,19.5678977117496
7101779,1,2,20.4295137752546
7101780,1,1,14.4475352633897
7101784,1,2,15.5162007089613
7101792,1,1,33.2972241432958
7101799,1,2,22.2583212669706
7101801,1,1,20.1602897085706
7101802,1,1,18.9951287660222
7101809,1,1,21.1396562818275
7101812,1,1,20.2471015674384
7101822,1,1,14.8458875406952
7101829,1,1,13.7748010132856
7101829,1,3,13.7748010132856
7101834,1,1,
7101835,1,2,20.8412907072323
7101843,1,1,9.98843348176271
7101858,1,1,15.9460990091753
7101862,1,2,
7101868,1,2,
7101875,1,1,11.8272100095724
7101883,1,1,11.0606173323131
7101885,1,1,12.6662299230317
7101894,1,1,20.0793391340551
7101901,1,2,12.4709823150422
7101903,1,3,6.7304107336642
7101903,1,10,6.7304107336642
7101905,1,2,10.0008197449913
7101911,1,1,16.8486550658385
7101911,1,2,16.8486550658385
7101912,1,1,7.81609433473456
7101913,1,1,9.03570261032481
7101924,1,1,12.0500427458641
7101931,1,1,6.72726051949585
7101932,1,1,10.3598175035432
7101934,1,1,8.05006245752248
7101937,1,2,7.49482202381638
7101938,1,1,8.35081174164107
7101939,1,3,9.34619189014824
7101940,1,1,7.46855403212306
7101947,1,1,9.26582373503317
7101947,1,2,9.26582373503317
7101955,1,1,31.5629889392524
7101955,1,5,31.5629889392524
7101961,1,2,25.3770327388688
7101963,1,2,
7101970,1,2,27.8030989293054
7101975,1,2,43.1397817632576
7101977,1,5,29.1249897492162
7101980,1,2,35.6329398142381
7101980,1,5,35.6329398142381
